,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2763,6690500070.0,14.0,3,2.5,1990,4040,1.5,0,0.0,5.0,8.0,1390.0,600.0,26.0,26.0,98103.0,47.6867,-122.354,1180.0,3030.0
2764,3205400140.0,14.0,3,1.75,1300,7030,1.0,0,0.0,3.0,7.0,1300.0,0.0,68.0,68.0,98034.0,47.721,-122.179,1450.0,7650.0
2765,6662410070.0,15.0,4,2.25,2030,12000,2.0,0,0.0,3.0,7.0,2030.0,0.0,77.0,77.0,98011.0,47.7699,-122.168,2190.0,9900.0
2766,1919800260.0,14.0,3,1.75,2340,6750,1.5,0,0.0,5.0,7.0,1620.0,720.0,14.0,14.0,98103.0,47.6956,-122.335,1410.0,3388.0
2767,7283900045.0,15.0,3,2.5,2160,6288,2.0,0,0.0,3.0,8.0,2160.0,0.0,96.0,96.0,98133.0,47.7655,-122.35,1830.0,7600.0
2769,3352401981.0,14.0,4,2.0,2030,8120,2.0,0,0.0,3.0,7.0,2030.0,0.0,50.0,50.0,98178.0,47.4994,-122.261,1520.0,9440.0
2770,5315100394.0,15.0,3,1.0,1440,13824,1.0,0,0.0,4.0,7.0,1440.0,0.0,57.0,57.0,98040.0,47.5872,-122.241,2540.0,12092.0
2771,3450300270.0,15.0,5,1.75,1730,10368,1.0,0,0.0,5.0,7.0,1010.0,720.0,63.0,63.0,98059.0,47.5008,-122.162,1730.0,7728.0
2773,7199340310.0,15.0,3,2.5,2100,7600,1.0,0,0.0,4.0,7.0,1450.0,650.0,80.0,80.0,98052.0,47.6968,-122.127,2010.0,7600.0
2774,8663260030.0,14.0,3,2.5,1800,5372,2.0,0,0.0,3.0,8.0,1800.0,0.0,87.0,87.0,98034.0,47.7188,-122.177,1650.0,6014.0
2775,9315100030.0,14.0,3,1.0,1090,8520,1.0,0,0.0,3.0,7.0,1090.0,0.0,67.0,67.0,98003.0,47.3364,-122.307,1190.0,8520.0
2776,2190601049.0,15.0,3,1.5,1010,10000,1.0,0,0.0,4.0,7.0,1010.0,0.0,73.0,73.0,98003.0,47.2881,-122.294,2420.0,34637.0
2777,9264930400.0,14.0,3,2.5,2040,9765,2.0,0,0.0,3.0,8.0,2040.0,0.0,85.0,85.0,98023.0,47.309,-122.349,2350.0,10150.0
2778,2490200055.0,14.0,3,3.5,2270,4088,2.0,0,0.0,3.0,8.0,1880.0,390.0,96.0,96.0,98136.0,47.5356,-122.384,1760.0,5425.0
2779,3830630140.0,14.0,3,2.5,1730,5799,2.0,0,0.0,4.0,7.0,1730.0,0.0,87.0,87.0,98030.0,47.3499,-122.177,1710.0,6490.0
2781,5701500030.0,14.0,4,3.5,3480,7232,2.0,0,0.0,3.0,9.0,2580.0,900.0,26.0,110.0,98144.0,47.5859,-122.291,2380.0,5642.0
2782,859000160.0,14.0,4,2.0,1720,2410,1.0,0,0.0,3.0,7.0,970.0,750.0,30.0,106.0,98106.0,47.5252,-122.361,1160.0,1404.0
2783,123039633.0,14.0,3,1.75,1570,6975,1.0,0,0.0,3.0,7.0,1040.0,530.0,79.0,79.0,98126.0,47.5137,-122.37,1280.0,7813.0
2784,3601200465.0,15.0,4,2.75,3527,7200,2.0,0,0.0,3.0,7.0,3527.0,0.0,105.0,105.0,98198.0,47.3823,-122.3,2490.0,7200.0
2785,106000320.0,14.0,2,1.0,840,8100,1.0,0,0.0,4.0,7.0,840.0,0.0,48.0,48.0,98177.0,47.7019,-122.366,1100.0,8220.0
2787,2526059046.0,15.0,4,2.5,1980,6568,2.0,0,0.0,3.0,8.0,1980.0,0.0,104.0,104.0,98052.0,47.704,-122.101,2310.0,6496.0
2788,3416600111.0,15.0,2,1.5,1620,3760,2.0,0,0.0,5.0,7.0,1170.0,450.0,24.0,24.0,98144.0,47.6012,-122.291,2130.0,4000.0
2789,3205500160.0,14.0,4,1.0,1980,7015,1.0,0,0.0,3.0,7.0,1260.0,720.0,73.0,73.0,98034.0,47.7204,-122.18,1570.0,7626.0
2790,824059331.0,14.0,5,3.75,3530,13260,2.0,0,0.0,3.0,10.0,3530.0,0.0,113.0,113.0,98040.0,47.5761,-122.205,3340.0,13260.0
2791,5347200060.0,14.0,2,1.0,1260,4800,1.0,0,0.0,3.0,6.0,1100.0,160.0,47.0,47.0,98126.0,47.5196,-122.376,1260.0,2435.0
2792,9323610260.0,14.0,4,2.5,2120,10841,1.0,0,0.0,4.0,8.0,1500.0,620.0,79.0,79.0,98006.0,47.556,-122.156,3130.0,10950.0
2793,8732160240.0,14.0,3,1.75,1360,10573,1.0,0,0.0,4.0,7.0,1360.0,0.0,84.0,84.0,98023.0,47.2983,-122.374,1580.0,8280.0
2796,1454100267.0,15.0,2,1.0,1460,9207,1.0,0,0.0,3.0,7.0,1210.0,250.0,47.0,47.0,98125.0,47.7195,-122.287,1500.0,6898.0
2797,5021900160.0,14.0,4,1.75,1980,10800,1.0,0,0.0,5.0,6.0,990.0,990.0,48.0,48.0,98040.0,47.5768,-122.222,2180.0,10800.0
2798,818100030.0,14.0,4,2.5,1930,7014,2.0,0,0.0,3.0,8.0,1930.0,0.0,94.0,94.0,98042.0,47.3921,-122.163,1990.0,7920.0
2800,8091411040.0,14.0,4,2.5,1970,6600,2.0,0,0.0,3.0,7.0,1970.0,0.0,87.0,87.0,98030.0,47.3491,-122.168,1970.0,7682.0
2801,5561200310.0,14.0,3,3.0,2470,36445,2.0,0,0.0,4.0,8.0,2470.0,0.0,80.0,80.0,98027.0,47.4661,-121.997,2310.0,35350.0
2802,3204500340.0,14.0,3,1.0,1180,32214,1.0,0,0.0,3.0,7.0,1180.0,0.0,52.0,52.0,98092.0,47.3313,-122.198,2300.0,13714.0
2803,9222400935.0,14.0,3,1.0,1280,2580,1.5,0,0.0,3.0,8.0,1280.0,0.0,10.0,114.0,98115.0,47.6727,-122.32,1410.0,3150.0
2804,1796350570.0,14.0,3,1.75,1380,7350,1.0,0,0.0,3.0,7.0,990.0,390.0,81.0,81.0,98042.0,47.369,-122.093,1660.0,8400.0
2805,2473450200.0,15.0,4,3.0,2740,10925,1.0,0,0.0,3.0,8.0,1670.0,1070.0,80.0,80.0,98058.0,47.4538,-122.125,2330.0,9940.0
2806,1387300570.0,14.0,3,2.75,2020,9505,1.0,0,0.0,3.0,7.0,1260.0,760.0,69.0,69.0,98011.0,47.7399,-122.197,2080.0,11901.0
2807,8857640860.0,14.0,4,2.5,2835,6598,2.0,0,0.0,3.0,8.0,2835.0,0.0,102.0,102.0,98038.0,47.3878,-122.034,2770.0,6969.0
2808,5415000240.0,15.0,4,1.75,1520,14417,1.0,0,0.0,4.0,7.0,1520.0,0.0,68.0,68.0,98065.0,47.526,-121.809,1600.0,10716.0
2809,2591760070.0,14.0,3,2.5,2190,4882,2.0,0,0.0,3.0,9.0,2190.0,0.0,99.0,99.0,98155.0,47.7641,-122.306,2190.0,7055.0
2810,4131500140.0,15.0,5,1.75,1680,8400,1.0,0,0.0,4.0,7.0,1680.0,0.0,79.0,79.0,98003.0,47.3035,-122.307,1800.0,8550.0
2811,7203220370.0,15.0,4,3.5,3915,6364,2.0,0,0.0,3.0,9.0,3915.0,0.0,114.0,114.0,98053.0,47.6844,-122.016,3830.0,6507.0
2812,1651500060.0,14.0,5,2.0,1720,9972,1.0,0,0.0,4.0,8.0,1720.0,0.0,51.0,51.0,98004.0,47.6368,-122.218,2700.0,9023.0
2813,7883600700.0,15.0,2,1.0,670,4500,1.0,0,0.0,3.0,5.0,670.0,0.0,5.0,5.0,98108.0,47.5271,-122.326,1210.0,4500.0
2814,567000755.0,14.0,2,3.0,1790,1709,2.0,0,0.0,3.0,7.0,1400.0,390.0,101.0,101.0,98144.0,47.5926,-122.296,1460.0,1462.0
2816,3213200215.0,15.0,2,1.0,920,5029,1.0,0,0.0,4.0,7.0,920.0,0.0,38.0,38.0,98115.0,47.6726,-122.265,1230.0,5029.0
2817,9136101776.0,14.0,4,1.0,1680,4087,1.5,0,0.0,3.0,7.0,1680.0,0.0,11.0,11.0,98103.0,47.6667,-122.337,1740.0,3745.0
2818,5035300850.0,14.0,5,3.75,3290,6480,2.0,0,0.0,5.0,10.0,2190.0,1100.0,38.0,38.0,98199.0,47.653,-122.415,2010.0,7639.0
2819,3668001080.0,14.0,3,2.5,2120,6840,1.0,0,0.0,3.0,7.0,1220.0,900.0,84.0,84.0,98092.0,47.278,-122.145,1820.0,8200.0
2820,5540800100.0,15.0,3,1.0,910,6630,1.0,0,0.0,4.0,6.0,910.0,0.0,12.0,12.0,98103.0,47.6947,-122.346,950.0,5100.0
2821,3679401110.0,14.0,2,1.0,1000,4776,1.0,0,0.0,4.0,6.0,1000.0,0.0,42.0,42.0,98108.0,47.5619,-122.315,1500.0,4800.0
2822,7852130100.0,15.0,3,2.5,2340,4273,2.0,0,0.0,3.0,7.0,2340.0,0.0,102.0,102.0,98065.0,47.5362,-121.878,2400.0,4624.0
2825,6383900090.0,14.0,6,2.5,3760,12978,1.0,0,0.0,3.0,9.0,2360.0,1400.0,67.0,67.0,98117.0,47.6976,-122.381,2300.0,7362.0
2826,8100000090.0,14.0,3,2.5,1480,7200,2.0,0,0.0,5.0,7.0,1480.0,0.0,95.0,95.0,98010.0,47.3126,-122.023,1350.0,7200.0
2827,7805450750.0,15.0,3,2.75,3060,13554,2.0,0,0.0,3.0,10.0,3060.0,0.0,84.0,84.0,98006.0,47.5609,-122.106,3060.0,11455.0
2828,148000705.0,15.0,4,3.5,3070,4440,2.0,0,0.0,3.0,9.0,2030.0,1040.0,22.0,107.0,98116.0,47.5732,-122.411,1780.0,4800.0
2829,1432400490.0,15.0,3,1.0,1170,7560,1.0,0,0.0,3.0,6.0,1170.0,0.0,58.0,58.0,98058.0,47.4514,-122.178,1170.0,7560.0
2830,7974200820.0,14.0,5,3.0,2900,6730,1.0,0,0.0,5.0,8.0,1830.0,1070.0,77.0,77.0,98115.0,47.6784,-122.285,2370.0,6283.0
2831,8731951130.0,14.0,3,2.25,2210,8000,2.0,0,0.0,4.0,8.0,2210.0,0.0,69.0,69.0,98023.0,47.3085,-122.381,1990.0,8000.0
2832,7227801955.0,14.0,4,2.0,1440,7641,1.0,0,0.0,4.0,5.0,1440.0,0.0,43.0,43.0,98056.0,47.508,-122.183,1440.0,7750.0
2833,3558910490.0,14.0,4,1.75,1980,7350,1.0,0,0.0,3.0,7.0,1430.0,550.0,73.0,73.0,98034.0,47.7088,-122.202,1870.0,7920.0
2834,324059112.0,15.0,4,2.75,2060,21344,1.0,0,0.0,2.0,8.0,1460.0,600.0,78.0,78.0,98005.0,47.5934,-122.154,2060.0,16088.0
2835,2710600025.0,14.0,3,2.25,2420,5304,1.5,0,0.0,5.0,7.0,1640.0,780.0,47.0,47.0,98115.0,47.6765,-122.285,1560.0,5304.0
2836,7582700100.0,14.0,3,3.25,3440,4080,2.0,0,0.0,3.0,9.0,2560.0,880.0,105.0,105.0,98105.0,47.6644,-122.28,3110.0,4080.0
2837,3882300100.0,14.0,3,1.75,1600,16510,1.0,0,0.0,3.0,8.0,1600.0,0.0,84.0,84.0,98052.0,47.6601,-122.135,1510.0,10407.0
2838,3735900590.0,14.0,3,2.25,2210,5742,1.0,0,0.0,3.0,8.0,1460.0,750.0,51.0,51.0,98115.0,47.6891,-122.318,1900.0,4590.0
2839,5153200356.0,15.0,4,1.75,2250,16000,1.0,0,0.0,3.0,8.0,1450.0,800.0,57.0,57.0,98023.0,47.3303,-122.351,1930.0,16000.0
2840,7625702350.0,14.0,2,1.0,1680,6500,1.0,0,0.0,4.0,7.0,1140.0,540.0,41.0,41.0,98136.0,47.55,-122.388,1610.0,6500.0
2841,2755200090.0,14.0,3,1.0,1140,5395,1.0,0,0.0,4.0,7.0,1010.0,130.0,9.0,9.0,98115.0,47.6782,-122.306,1700.0,5376.0
2842,626059317.0,14.0,3,1.75,1430,10574,2.0,0,0.0,3.0,7.0,1430.0,0.0,81.0,81.0,98011.0,47.7668,-122.218,1900.0,10450.0
2843,7199360090.0,15.0,3,1.0,1440,7107,1.0,0,0.0,4.0,7.0,1000.0,440.0,80.0,80.0,98052.0,47.6968,-122.124,1540.0,7140.0
2844,8651443480.0,15.0,3,1.0,1670,5200,1.0,0,0.0,5.0,7.0,1030.0,640.0,77.0,77.0,98042.0,47.3659,-122.092,1620.0,6696.0
2846,5561400740.0,15.0,5,3.25,4300,50405,2.0,0,0.0,3.0,8.0,3220.0,1080.0,72.0,72.0,98027.0,47.4615,-122.0,2680.0,41684.0
2848,7236500025.0,14.0,3,1.75,1560,7500,1.0,0,0.0,4.0,8.0,1560.0,0.0,66.0,66.0,98056.0,47.489,-122.18,1600.0,7904.0
2849,2473411080.0,14.0,4,1.75,1920,7665,1.0,0,0.0,4.0,8.0,1500.0,420.0,75.0,75.0,98058.0,47.4476,-122.128,2100.0,7344.0
2850,1773101335.0,14.0,3,2.5,1400,4400,1.0,0,0.0,3.0,7.0,1400.0,0.0,30.0,114.0,98106.0,47.553,-122.365,1060.0,4400.0
2851,9126100850.0,14.0,5,2.0,2280,3600,2.0,0,0.0,3.0,7.0,2280.0,0.0,92.0,92.0,98122.0,47.6056,-122.305,1740.0,1800.0
2852,7202331220.0,14.0,6,2.5,3880,5700,2.0,0,0.0,3.0,7.0,3880.0,0.0,103.0,103.0,98053.0,47.6816,-122.038,2620.0,5070.0
2853,5511600245.0,15.0,2,1.0,1350,3880,1.0,0,0.0,3.0,6.0,950.0,400.0,27.0,27.0,98103.0,47.6842,-122.344,1670.0,3920.0
2854,1344300090.0,15.0,3,1.5,1480,2700,1.5,0,0.0,3.0,7.0,1480.0,0.0,28.0,28.0,98112.0,47.623,-122.304,1970.0,4200.0
2855,9828702812.0,14.0,4,3.0,1670,1189,3.0,0,0.0,3.0,8.0,1427.0,243.0,100.0,100.0,98122.0,47.6182,-122.302,1700.0,1401.0
2856,3825310820.0,14.0,4,2.5,3400,6742,2.0,0,0.0,3.0,9.0,3400.0,0.0,104.0,104.0,98052.0,47.7067,-122.129,2970.0,6909.0
2857,7852040110.0,14.0,3,2.5,2070,3986,2.0,0,0.0,3.0,8.0,2070.0,0.0,99.0,99.0,98065.0,47.5348,-121.877,2090.0,3986.0
2858,6752500090.0,15.0,4,3.5,4870,39190,2.0,0,0.0,3.0,12.0,4870.0,0.0,95.0,95.0,98006.0,47.5447,-122.124,5000.0,33880.0
2859,3222079162.0,14.0,3,2.0,1760,43575,1.0,0,0.0,3.0,7.0,1160.0,600.0,88.0,88.0,98010.0,47.3565,-121.94,1760.0,46038.0
2861,5101404608.0,14.0,2,1.0,1130,5413,1.0,0,0.0,3.0,7.0,880.0,250.0,39.0,39.0,98115.0,47.6971,-122.315,1250.0,5413.0
2862,9477100490.0,15.0,3,1.75,1510,7700,1.0,0,0.0,3.0,7.0,1510.0,0.0,68.0,68.0,98034.0,47.7283,-122.194,1440.0,7416.0
2865,7920100025.0,15.0,2,1.0,740,5100,1.0,0,0.0,4.0,7.0,740.0,0.0,47.0,47.0,98115.0,47.6787,-122.301,920.0,5100.0
2866,3275730110.0,14.0,3,2.25,1630,10500,1.0,0,0.0,3.0,7.0,1100.0,530.0,74.0,74.0,98034.0,47.7176,-122.236,1640.0,9794.0
2867,7504030090.0,14.0,4,1.75,2780,9900,2.0,0,0.0,4.0,10.0,2780.0,0.0,78.0,78.0,98074.0,47.6348,-122.06,2600.0,12000.0
2868,8813400405.0,14.0,3,1.75,1990,5560,1.0,0,0.0,4.0,7.0,1100.0,890.0,39.0,39.0,98105.0,47.664,-122.287,1460.0,3706.0
2869,1313300300.0,15.0,4,2.75,2250,14149,2.0,0,0.0,3.0,9.0,2250.0,0.0,92.0,92.0,98019.0,47.7353,-121.962,2450.0,14027.0
2870,8121610110.0,15.0,3,1.75,1720,37363,1.0,0,0.0,4.0,8.0,1350.0,370.0,74.0,74.0,98053.0,47.6608,-122.035,2740.0,40635.0
2872,9406450090.0,15.0,4,2.25,2360,6260,2.0,0,0.0,3.0,7.0,2360.0,0.0,98.0,98.0,98038.0,47.3882,-122.053,2144.0,6773.0
2873,2619950490.0,14.0,3,2.25,1530,4580,2.0,0,0.0,3.0,7.0,1530.0,0.0,111.0,111.0,98019.0,47.7342,-121.968,2110.0,4094.0
2874,1646500785.0,14.0,2,1.0,1450,3090,2.0,0,0.0,3.0,7.0,1450.0,0.0,19.0,87.0,98103.0,47.6853,-122.356,1450.0,4635.0
2875,1868901690.0,15.0,3,1.75,2040,5000,1.5,0,0.0,3.0,7.0,1780.0,260.0,24.0,24.0,98115.0,47.6756,-122.299,1690.0,5000.0
2876,9542400025.0,14.0,4,1.75,2620,11041,1.5,0,0.0,4.0,9.0,2620.0,0.0,62.0,62.0,98005.0,47.5975,-122.174,2230.0,11041.0
2877,2781270090.0,15.0,2,2.0,1180,2553,2.0,0,0.0,3.0,6.0,1180.0,0.0,105.0,105.0,98038.0,47.3501,-122.02,1310.0,2687.0
2878,1665400165.0,14.0,3,1.0,1110,8423,1.0,0,0.0,3.0,7.0,1110.0,0.0,52.0,52.0,98166.0,47.4718,-122.342,1140.0,9083.0
2879,1326069191.0,15.0,3,2.25,1840,9781,2.0,0,0.0,3.0,7.0,1840.0,0.0,89.0,89.0,98019.0,47.7347,-121.976,1490.0,10101.0
2880,381000110.0,14.0,4,1.75,2720,7810,1.0,0,0.0,3.0,8.0,1510.0,1210.0,52.0,52.0,98115.0,47.6788,-122.283,2120.0,7315.0
2881,3530530110.0,15.0,2,1.75,1090,1950,1.0,0,0.0,4.0,8.0,1090.0,0.0,82.0,82.0,98198.0,47.3782,-122.319,1360.0,3426.0
2882,5210200107.0,14.0,4,1.75,1730,6500,1.0,0,0.0,3.0,7.0,1250.0,480.0,45.0,45.0,98115.0,47.6982,-122.282,1910.0,8100.0
2883,1574100025.0,14.0,4,1.5,1170,6240,1.0,0,0.0,4.0,6.0,1170.0,0.0,60.0,60.0,98040.0,47.5495,-122.232,2380.0,8846.0
2885,6706600090.0,14.0,3,2.5,1960,8000,1.0,0,0.0,4.0,7.0,1290.0,670.0,77.0,77.0,98034.0,47.7249,-122.178,1960.0,8000.0
2886,1994200031.0,14.0,3,2.0,1430,3480,1.0,0,0.0,3.0,7.0,980.0,450.0,47.0,47.0,98103.0,47.6874,-122.336,1450.0,4650.0
2888,5029450850.0,14.0,3,1.75,1420,6980,1.0,0,0.0,5.0,7.0,820.0,600.0,80.0,80.0,98023.0,47.2873,-122.367,1470.0,7319.0
2890,3750605349.0,15.0,3,1.0,1220,9600,1.0,0,0.0,5.0,7.0,1220.0,0.0,58.0,58.0,98001.0,47.2622,-122.282,1310.0,9600.0
2891,9285800735.0,14.0,2,1.0,1070,6100,1.0,0,0.0,3.0,6.0,1070.0,0.0,40.0,40.0,98126.0,47.5698,-122.377,1770.0,5695.0
2892,7574000100.0,15.0,3,1.75,1580,19998,1.0,0,0.0,4.0,7.0,1580.0,0.0,68.0,68.0,98010.0,47.3299,-122.046,1860.0,19998.0
2893,9212900100.0,15.0,4,1.75,1820,6000,1.0,0,0.0,3.0,7.0,930.0,890.0,42.0,42.0,98115.0,47.6872,-122.296,1590.0,6000.0
2894,8651611130.0,14.0,3,3.5,3590,6402,2.0,0,0.0,3.0,10.0,3590.0,0.0,99.0,99.0,98074.0,47.6336,-122.063,3230.0,7305.0
2895,423059184.0,14.0,3,1.0,1960,9583,2.0,0,0.0,2.0,5.0,1960.0,0.0,8.0,8.0,98056.0,47.505,-122.171,1850.0,8324.0
2896,5451200600.0,14.0,5,3.25,3160,13238,2.0,0,0.0,5.0,8.0,3160.0,0.0,72.0,72.0,98040.0,47.5373,-122.224,2360.0,12042.0
2897,6300000378.0,15.0,4,2.0,2030,4033,2.0,0,0.0,4.0,7.0,1630.0,400.0,25.0,25.0,98133.0,47.7056,-122.342,1350.0,1340.0
2898,2570300090.0,14.0,3,1.5,1240,15867,1.0,0,0.0,3.0,7.0,1240.0,0.0,62.0,62.0,98034.0,47.7167,-122.202,1570.0,9600.0
2900,4019300906.0,14.0,5,2.5,2670,14455,2.0,0,0.0,5.0,9.0,2670.0,0.0,58.0,58.0,98155.0,47.7565,-122.284,1810.0,14455.0
2901,1023059223.0,14.0,3,1.0,1640,12060,1.0,0,0.0,4.0,7.0,1640.0,0.0,60.0,60.0,98059.0,47.4941,-122.151,1680.0,9147.0
2902,9320700090.0,14.0,4,2.25,2130,9600,1.0,0,0.0,4.0,7.0,2130.0,0.0,66.0,66.0,98031.0,47.4119,-122.211,1710.0,9600.0
2903,5700002460.0,14.0,3,2.5,2550,4954,1.5,0,0.0,4.0,7.0,1850.0,700.0,24.0,24.0,98144.0,47.5758,-122.287,1700.0,4954.0
2905,2202500110.0,14.0,3,1.5,1690,9708,1.5,0,0.0,5.0,7.0,1690.0,0.0,54.0,54.0,98006.0,47.5732,-122.136,1570.0,9858.0
2906,726059395.0,14.0,6,2.0,2390,8660,1.5,0,0.0,4.0,7.0,2390.0,0.0,25.0,25.0,98011.0,47.7589,-122.216,2250.0,12942.0
2908,9528101224.0,14.0,3,3.5,1420,1217,2.0,0,0.0,3.0,8.0,1180.0,240.0,103.0,103.0,98115.0,47.6827,-122.324,1494.0,1264.0
2909,6713100031.0,15.0,3,2.25,1570,7187,1.0,0,0.0,4.0,8.0,1170.0,400.0,80.0,80.0,98133.0,47.7604,-122.356,1660.0,8775.0
2910,8677900123.0,14.0,3,1.75,1600,19200,1.0,0,0.0,4.0,7.0,1600.0,0.0,67.0,67.0,98034.0,47.7202,-122.249,2010.0,14850.0
2911,4302201130.0,14.0,2,1.0,720,5040,1.0,0,0.0,3.0,6.0,720.0,0.0,55.0,55.0,98106.0,47.5267,-122.36,1357.0,5120.0
2912,1310800090.0,14.0,3,1.0,1470,7350,1.0,0,0.0,3.0,7.0,1470.0,0.0,69.0,69.0,98032.0,47.3616,-122.286,1720.0,8050.0
2914,9324800110.0,14.0,3,1.75,1720,8102,1.0,0,0.0,5.0,6.0,860.0,860.0,40.0,40.0,98125.0,47.7336,-122.29,1440.0,8106.0
2915,8965000110.0,14.0,3,1.75,1300,9600,1.0,0,0.0,4.0,7.0,1300.0,0.0,69.0,69.0,98052.0,47.6388,-122.103,2070.0,9775.0
2916,5700001055.0,14.0,4,1.0,2520,5500,1.5,0,0.0,5.0,8.0,1820.0,700.0,12.0,12.0,98144.0,47.5785,-122.292,2350.0,5000.0
2917,49500090.0,14.0,4,1.5,1780,7914,1.5,0,0.0,4.0,7.0,1780.0,0.0,62.0,62.0,98059.0,47.5142,-122.163,1350.0,8069.0
2918,3812400657.0,14.0,3,1.0,1200,8360,1.0,0,0.0,2.0,6.0,1200.0,0.0,48.0,48.0,98118.0,47.5414,-122.281,1570.0,6823.0
2919,2725069162.0,14.0,4,2.5,2990,9643,2.0,0,0.0,3.0,9.0,2990.0,0.0,103.0,103.0,98074.0,47.6292,-122.024,2990.0,8666.0
2920,4232400110.0,14.0,5,1.75,1910,5640,2.0,0,0.0,4.0,9.0,1910.0,0.0,6.0,6.0,98112.0,47.6249,-122.311,2050.0,5400.0
2921,9521100586.0,14.0,3,1.0,1370,3000,1.5,0,0.0,3.0,7.0,1370.0,0.0,24.0,24.0,98103.0,47.6619,-122.351,1510.0,2151.0
2922,7215721570.0,15.0,3,2.5,1910,4941,2.0,0,0.0,3.0,8.0,1910.0,0.0,99.0,99.0,98075.0,47.5989,-122.016,1910.0,4941.0
2923,3834000805.0,14.0,4,1.0,1170,8147,1.5,0,0.0,3.0,6.0,1170.0,0.0,59.0,59.0,98125.0,47.7281,-122.289,1260.0,8147.0
2924,2274000026.0,14.0,3,2.5,1250,864,3.0,0,0.0,3.0,8.0,1250.0,0.0,104.0,104.0,98115.0,47.6978,-122.318,1330.0,2298.0
2925,5103300090.0,14.0,5,2.5,3340,24755,2.0,0,0.0,3.0,10.0,3340.0,0.0,102.0,102.0,98038.0,47.4565,-122.066,3420.0,23274.0
2926,9558200025.0,14.0,3,2.0,1380,8536,2.0,0,0.0,4.0,7.0,1380.0,0.0,55.0,55.0,98148.0,47.4374,-122.335,1260.0,8750.0
2927,8649401270.0,15.0,1,1.0,780,10235,1.5,0,0.0,3.0,6.0,780.0,0.0,89.0,89.0,98014.0,47.713,-121.315,930.0,10165.0
2928,686200740.0,14.0,4,2.25,2080,8000,1.0,0,0.0,3.0,8.0,1390.0,690.0,64.0,64.0,98008.0,47.6264,-122.113,1800.0,7700.0
2929,7658600025.0,14.0,3,1.0,1410,7200,2.0,0,0.0,4.0,6.0,1410.0,0.0,1.0,1.0,98144.0,47.5924,-122.302,1640.0,7200.0
2930,3702900165.0,14.0,1,1.0,520,5600,1.0,0,0.0,3.0,6.0,520.0,0.0,18.0,18.0,98116.0,47.5579,-122.395,1030.0,5265.0
2932,8651410090.0,15.0,2,1.0,840,5265,1.0,0,0.0,5.0,6.0,840.0,0.0,69.0,69.0,98042.0,47.3644,-122.082,920.0,5100.0
2933,3750603732.0,15.0,3,1.75,2240,9200,1.0,0,0.0,4.0,7.0,1440.0,800.0,68.0,68.0,98001.0,47.2635,-122.284,1740.0,9600.0
2934,1023059429.0,15.0,4,2.5,2100,5857,2.0,0,0.0,3.0,8.0,2100.0,0.0,102.0,102.0,98059.0,47.4956,-122.163,2090.0,7779.0
2935,2412100025.0,14.0,3,1.5,1750,12500,1.0,0,0.0,3.0,7.0,1150.0,600.0,54.0,54.0,98024.0,47.5666,-121.902,1680.0,13000.0
2936,203600600.0,15.0,4,2.5,3130,60467,2.0,0,0.0,3.0,9.0,3130.0,0.0,96.0,96.0,98014.0,47.6618,-121.962,2780.0,44224.0
2937,2021069059.0,14.0,3,2.0,1470,20000,1.0,0,0.0,4.0,7.0,1470.0,0.0,68.0,68.0,98002.0,47.2973,-122.08,1390.0,30056.0
2938,7227501645.0,14.0,3,2.0,1440,5600,1.0,0,0.0,4.0,6.0,720.0,720.0,42.0,107.0,98056.0,47.4947,-122.185,1120.0,5700.0
2939,4310702787.0,14.0,3,3.0,1430,1249,3.0,0,0.0,3.0,8.0,1430.0,0.0,103.0,103.0,98103.0,47.6971,-122.34,1020.0,1112.0
2940,1494300110.0,14.0,4,2.5,2170,9600,1.0,0,0.0,3.0,7.0,1460.0,710.0,80.0,80.0,98052.0,47.6789,-122.116,1940.0,8400.0
2941,1950900245.0,14.0,3,1.0,1150,8050,1.5,0,0.0,4.0,7.0,1150.0,0.0,56.0,56.0,98032.0,47.374,-122.296,1360.0,8050.0
2942,3512100110.0,14.0,4,2.75,2170,9658,1.5,0,0.0,3.0,7.0,2170.0,0.0,66.0,66.0,98030.0,47.3741,-122.189,1490.0,9731.0
2944,1332000110.0,14.0,4,2.5,2490,40608,2.0,0,0.0,3.0,9.0,2490.0,0.0,97.0,97.0,98053.0,47.6507,-122.004,3170.0,45441.0
2945,2768100690.0,15.0,3,1.75,1710,5000,1.0,0,0.0,4.0,7.0,1110.0,600.0,44.0,44.0,98107.0,47.6689,-122.37,920.0,5000.0
2946,7525410090.0,14.0,4,2.5,2130,35752,1.0,0,0.0,3.0,8.0,1490.0,640.0,80.0,80.0,98075.0,47.5748,-122.031,3030.0,34000.0
2947,9558800025.0,15.0,3,1.0,940,9272,1.0,0,0.0,3.0,7.0,940.0,0.0,54.0,54.0,98148.0,47.4353,-122.335,1270.0,9375.0
2948,2788400315.0,14.0,3,1.0,1400,9460,1.0,0,0.0,3.0,7.0,1060.0,340.0,61.0,61.0,98168.0,47.5119,-122.321,1570.0,7700.0
2949,7128300855.0,14.0,4,1.75,1630,3000,1.0,0,0.0,3.0,7.0,930.0,700.0,78.0,78.0,98144.0,47.5961,-122.305,1630.0,3000.0
